C C
CN1C2=CC=CC=C2C2=CC=CC=C21 C1=CC=C2C(=C1)C1=C[CH:2]=CC=C1N2[CH3:1]
CN1C2=CC=CC=C2C2=CC=CC=C21 C1=C[CH:2]=C2C(=C1)C1=CC=C[CH:2]=C1N2[CH3:1]
CN1C2=CC=CC=C2C2=CC=CC=C21 CN1C2=CC=CC=C2C2=CC=[CH:1]C=C21
CN1C2=CC=CC=C2C2=CC=CC=C21 CN1C2=CC=CC=C2C2=C[CH:1]=CC=C21
CN1C2=CC=CC=C2C2=CC=CC=C21 CN1C2=CC=C[CH:2]=C2C2=[CH:2]C=[CH:1]C=C21
CN1C2=CC=CC=C2C2=CC=CC=C21 CN1C2=CC=[CH:1]C=C2C2=C[CH:2]=CC=C21
CN1C2=CC=CC=C2C2=CC=CC=C21 CN1C2=C[CH:1]=CC=C2C2=CC=[CH:2]C=C21
CN1C2=CC=CC=C2C2=CC=CC=C21 CN1C2=[CH:2]C=CC=C2C2=CC=[CH:1][CH:2]=C21
CN1C2=CC=CC=C2C2=CC=CC=C21 CN1C2=[CH:2]C=C[CH:2]=C2C2=[CH:2]C=[CH:1][CH:2]=C21
CN1C2=CC=CC=C2C2=CC=CC=C21 CN1C2=[CH:2]C=[CH:2]C=C2C2=C[CH:2]=[CH:1][CH:2]=C21
CN1C2=CC=CC=C2SC2=CC=CC=C21 C1=C2C(=C[CH:2]=C1)SC1=C[CH:2]=CC=C1N2[CH3:1]
CN1C2=CC=CC=C2SC2=CC=CC=C21 C1=C2SC3=CC=[CH:2]C=C3N([CH3:1])C2=C[CH:2]=C1
CN1C2=CC=CC=C2SC2=CC=CC=C21 C1=C2SC3=C[CH:2]=CC=C3N([CH3:1])C2=C[CH:2]=C1
CN1C2=CC=CC=C2SC2=CC=CC=C21 C1=CC=C2C(=C1)SC1=CC=CC=C1N2[CH3:1]
CN1C2=CC=CC=C2SC2=CC=CC=C21 C1=CC=C2C(=C1)SC1=CC=[CH:2]C=C1N2[CH3:1]
CN1C2=CC=CC=C2SC2=CC=CC=C21 C1=CC=C2C(=C1)SC1=C[CH:2]=CC=C1N2[CH3:1]
CN1C2=CC=CC=C2SC2=CC=CC=C21 CN1C2=CC=CC=C2SC2=CC=[CH:1]C=C21
CN1C2=CC=CC=C2SC2=CC=CC=C21 CN1C2=CC=CC=C2SC2=C[CH:1]=CC=C21
CN1C2=CC=CC=C2SC2=CC=CC=C21 CN1C2=CC=[CH:1]C=C2SC2=CC=[CH:2]C=C21
CN1C2=CC=CC=C2SC2=CC=CC=C21 CN1C2=CC=[CH:1]C=C2SC2=C[CH:2]=CC=C21
CN1C2=CC=CC=C2SC2=CC=CC=C21 CN1C2=C[CH:1]=CC=C2SC2=CC=[CH:2]C=C21
CN1C2=CC=[SH]C2=C2C1=C1[SH]=CC=C1N2C CN1C2=CC=[SH]C2=C2C1=C1[SH]=CC=C1N2[CH3:1]
CN1C2=CC=[SH]C2=C2C1=C1[SH]=CC=C1N2C CN1C2=CC=[SH]C2=C2C1=C1[SH]=[CH:2]C=C1N2[CH3:1]
CN1C2=CC=[SH]C2=C2C1=C1[SH]=CC=C1N2C CN1C2=C[CH:1]=[SH]C2=C2C1=C1[SH]=CC=C1N2C
CN1C2=CC=[SH]C2=C2C1=C1[SH]=CC=C1N2C CN1C2=C[CH:2]=[SH]C2=C2C1=C1[SH]=[CH:1]C=C1N2C
CN1C2=CC=[SH]C2=C2C1=C1[SH]=CC=C1N2C CN1C2=C[CH:2]=[SH]C2=C2C1=C1[SH]=[CH:2]C=C1N2[CH3:1]
CN1C2=NC=[SH]C2=C2C1=C1[SH]=CN=C1N2C CN1C2=NC=[SH]C2=C2C1=C1[SH]=CN=C1N2[CH3:1]
CN1C2=NC=[SH]C2=C2C1=C1[SH]=CN=C1N2C CN1C2=NC=[SH]C2=C2C1=C1[SH]=[CH:2]N=C1N2[CH3:1]
CN1C2=NC=[SH]C2=C2C1=C1[SH]=CN=C1N2C CN1C2=N[CH:1]=[SH]C2=C2C1=C1[SH]=CN=C1N2C
CN1C2=NC=[SH]C2=C2C1=C1[SH]=CN=C1N2C CN1C2=N[CH:2]=[SH]C2=C2C1=C1[SH]=[CH:1]N=C1N2C
CN1C2=NC=[SH]C2=C2C1=C1[SH]=CN=C1N2C CN1C2=N[CH:2]=[SH]C2=C2C1=C1[SH]=[CH:2]N=C1N2[CH3:1]
CN1C=C2C(=O)C(C)(C)C(=O)C2=C1 CC1(C)C(=O)C2=CN([CH3:1])C=C2C1=O
CN1C=C2C(=O)C(C)(C)C(=O)C2=C1 CC1(C)C(=O)C2=CN([CH3:1])[CH:2]=C2C1=O
CN1C=C2C(=O)C(C)(C)C(=O)C2=C1 CC1(C)C(=O)C2=[CH:2]N([CH3:1])[CH:2]=C2C1=O
CN1C=C2C(=O)C(C)(C)C(=O)C2=C1 CN1C=C2C(=O)C(C)(C)C(=O)C2=[CH:1]1
CN1C=C2C(=O)C(C)(C)C(=O)C2=C1 CN1[CH:1]=C2C(=O)C(C)(C)C(=O)C2=[CH:2]1
CN1C=C2C(=O)CC(=O)C2=C1 CN1C=C2C(=O)CC(=O)C2=[CH:1]1
CN1C=C2C(=O)CC(=O)C2=C1 CN1C=C2C(=O)[CH2:1]C(=O)C2=C1
CN1C=C2C(=O)CC(=O)C2=C1 CN1C=C2C(=O)[CH2:1]C(=O)C2=[CH:2]1
CN1C=C2C(=O)CC(=O)C2=C1 CN1C=C2C(=O)[CH2:2]C(=O)C2=[CH:1]1
CN1C=C2C(=O)CC(=O)C2=C1 CN1[CH:1]=C2C(=O)[CH2:2]C(=O)C2=[CH:2]1
CN1C=C2C(=O)CC(=O)C2=C1 CN1[CH:2]=C2C(=O)[CH2:1]C(=O)C2=[CH:2]1
CN1C=C2C(=O)N(C)C=C2C1=O CN1C(=O)C2=[CH:2]N(C)C(=O)C2=[CH:1]1
CN1C=C2C(=O)N(C)C=C2C1=O CN1C(=O)C2=[CH:2]N([CH3:1])C(=O)C2=[CH:2]1
CN1C=C2C(=O)N(C)C=C2C1=O CN1C=C2C(=O)N(C)[CH:1]=C2C1=O
CN1C=C2C(=O)N(C)C=C2C1=O CN1C=C2C(=O)N([CH3:1])C=C2C1=O
CN1C=C2C(=O)[SiH2]C(=O)C2=C1 CN1C=C2C(=O)[SiH2:1]C(=O)C2=C1
CN1C=C2C(=O)[SiH2]C(=O)C2=C1 CN1C=C2C(=O)[SiH2:1]C(=O)C2=[CH:2]1
CN1C=C2C(=O)[SiH2]C(=O)C2=C1 CN1C=C2C(=O)[SiH2:2]C(=O)C2=[CH:1]1
CN1C=C2C(=O)[SiH2]C(=O)C2=C1 CN1C=C2C(=O)[SiH2]C(=O)C2=[CH:1]1
CN1C=C2C(=O)[SiH2]C(=O)C2=C1 CN1[CH:1]=C2C(=O)[SiH2:2]C(=O)C2=[CH:2]1
CN1C=C2C(=O)[SiH2]C(=O)C2=C1 CN1[CH:2]=C2C(=O)[SiH2:1]C(=O)C2=[CH:2]1
CN1C=C2C(=O)[SiH](C)C(=O)C2=C1 CN1C=C2C(=O)[SiH:1](C)C(=O)C2=C1
CN1C=C2C(=O)[SiH](C)C(=O)C2=C1 CN1C=C2C(=O)[SiH:1](C)C(=O)C2=[CH:2]1
CN1C=C2C(=O)[SiH](C)C(=O)C2=C1 CN1C=C2C(=O)[SiH:2](C)C(=O)C2=[CH:1]1
CN1C=C2C(=O)[SiH](C)C(=O)C2=C1 CN1C=C2C(=O)[SiH](C)C(=O)C2=[CH:1]1
CN1C=C2C(=O)[SiH](C)C(=O)C2=C1 CN1[CH:1]=C2C(=O)[SiH:2](C)C(=O)C2=[CH:2]1
CN1C=C2C(=O)[SiH](C)C(=O)C2=C1 CN1[CH:2]=C2C(=O)[SiH:1](C)C(=O)C2=[CH:2]1
CN1C=C2C(=O)[Si](C)(C)C(=O)C2=C1 CN1C=C2C(=O)[Si](C)(C)C(=O)C2=[CH:1]1
CN1C=C2C(=O)[Si](C)(C)C(=O)C2=C1 CN1[CH:1]=C2C(=O)[Si](C)(C)C(=O)C2=[CH:2]1
CN1C=C2C(=O)[Si](C)(C)C(=O)C2=C1 C[Si]1(C)C(=O)C2=CN([CH3:1])C=C2C1=O
CN1C=C2C(=O)[Si](C)(C)C(=O)C2=C1 C[Si]1(C)C(=O)C2=CN([CH3:1])[CH:2]=C2C1=O
CN1C=C2C(=O)[Si](C)(C)C(=O)C2=C1 C[Si]1(C)C(=O)C2=[CH:2]N([CH3:1])[CH:2]=C2C1=O
CN1C=C2OCC(C)(C)COC2=C1 CC1(C)COC2=CN([CH3:1])C=C2OC1
CN1C=C2OCC(C)(C)COC2=C1 CC1(C)COC2=CN([CH3:1])[CH:2]=C2OC1
CN1C=C2OCC(C)(C)COC2=C1 CC1(C)COC2=[CH:2]N([CH3:1])[CH:2]=C2OC1
CN1C=C2OCC(C)(C)COC2=C1 CN1C=C2OCC(C)(C)COC2=[CH:1]1
CN1C=C2OCC(C)(C)COC2=C1 CN1[CH:1]=C2OCC(C)(C)COC2=[CH:2]1
CN1C=CC2=C1C(=O)C1=C(C2=O)N(C)C=C1 CN1C2=C(C=[CH:1]1)C(=O)C1=C(C=[CH:2]N1C)C2=O
CN1C=CC2=C1C(=O)C1=C(C2=O)N(C)C=C1 CN1C2=C(C=[CH:2]1)C(=O)C1=C(C=CN1[CH3:1])C2=O
CN1C=CC2=C1C(=O)C1=C(C2=O)N(C)C=C1 CN1C2=C(C=[CH:2]1)C(=O)C1=C(C=[CH:2]N1[CH3:1])C2=O
CN1C=CC2=C1C(=O)C1=C(C2=O)N(C)C=C1 CN1C=CC2=C1C(=O)C1=C(C2=O)N(C)[CH:1]=C1
CN1C=CC2=C1C(=O)C1=C(C2=O)N(C)C=C1 CN1C=CC2=C1C(=O)C1=C(C2=O)N([CH3:1])C=C1
CN1C=CC2=CC=C3C(=C21)C=CC1=C3N(C)C=C1 CN1C2=C(C=CC3=C4C(=CC=C32)C=CN4[CH3:1])C=[CH:2]1
CN1C=CC2=CC=C3C(=C21)C=CC1=C3N(C)C=C1 CN1C2=C(C=CC3=C4C(=CC=C32)C=[CH:2]N4[CH3:1])C=[CH:2]1
CN1C=CC2=CC=C3C(=C21)C=CC1=C3N(C)C=C1 CN1C2=C3C=CC4=C(C3=CC=C2C=[CH:1]1)N(C)[CH:2]=C4
CN1C=CC2=CC=C3C(=C21)C=CC1=C3N(C)C=C1 CN1C=CC2=C1C1=CC=C3C=CN([CH3:1])C3=C1C=C2
CN1C=CC2=CC=C3C(=C21)C=CC1=C3N(C)C=C1 CN1C=CC2=C1C1=CC=C3C=[CH:1]N(C)C3=C1C=C2
CN1C=CC=C1 C1=CN([CH3:1])C=C1
CN1C=CC=C1 C1=CN([CH3:1])[CH:2]=C1
CN1C=CC=C1 C1=[CH:2]N([CH3:1])[CH:2]=C1
CN1C=CC=C1 CN1C=CC=[CH:1]1
CN1C=CC=C1 CN1[CH:1]=CC=[CH:2]1
CN1C=NC2=C1C(=O)C1=C(C2=O)N(C)C=N1 CN1C2=C(N=[CH:1]1)C(=O)C1=C(N=[CH:2]N1C)C2=O
CN1C=NC2=C1C(=O)C1=C(C2=O)N(C)C=N1 CN1C2=C(N=[CH:2]1)C(=O)C1=C(N=CN1[CH3:1])C2=O
CN1C=NC2=C1C(=O)C1=C(C2=O)N(C)C=N1 CN1C2=C(N=[CH:2]1)C(=O)C1=C(N=[CH:2]N1[CH3:1])C2=O
CN1C=NC2=C1C(=O)C1=C(C2=O)N(C)C=N1 CN1C=NC2=C1C(=O)C1=C(C2=O)N(C)[CH:1]=N1
CN1C=NC2=C1C(=O)C1=C(C2=O)N(C)C=N1 CN1C=NC2=C1C(=O)C1=C(C2=O)N([CH3:1])C=N1
CN1C=NC2=C1C(=O)C1=C(N=CN1C)C2=O CN1C2=C(N=[CH:1]1)C(=O)C1=C(C2=O)N(C)[CH:2]=N1
CN1C=NC2=C1C(=O)C1=C(N=CN1C)C2=O CN1C2=C(N=[CH:2]1)C(=O)C1=C(C2=O)N([CH3:1])C=N1
CN1C=NC2=C1C(=O)C1=C(N=CN1C)C2=O CN1C2=C(N=[CH:2]1)C(=O)C1=C(C2=O)N([CH3:1])[CH:2]=N1
CN1C=NC2=C1C(=O)C1=C(N=CN1C)C2=O CN1C=NC2=C1C(=O)C1=C(N=CN1[CH3:1])C2=O
CN1C=NC2=C1C(=O)C1=C(N=CN1C)C2=O CN1C=NC2=C1C(=O)C1=C(N=[CH:1]N1C)C2=O
CN1C=NC2=C1C=C1C(=C2)N=CN1C CN1C2=CC3=C(C=C2N=[CH:1]1)N=[CH:2]N3C
CN1C=NC2=C1C=C1C(=C2)N=CN1C CN1C2=[CH:2]C3=C(N=[CH:2]N3C)[CH:2]=C2N=[CH:1]1
CN1C=NC2=C1C=C1C(=C2)N=CN1C CN1C=NC2=C1C=C1C(=C2)N=[CH:1]N1C
CN1C=NC2=C1C=C1C(=C2)N=CN1C CN1C=NC2=C1[CH:2]=C1C(=[CH:2]2)N=[CH:1]N1C
CN1C=NC2=C1C=C1N=CN(C)C1=C2 CN1C2=[CH:2]C3=C(N(C)[CH:2]=N3)[CH:2]=C2N=[CH:1]1
CN1C=NC2=C1C=C1N=CN(C)C1=C2 CN1C=NC2=C1C=C1N=[CH:1]N(C)C1=C2
CN1C=NC2=C1C=C1N=CN(C)C1=C2 CN1C=NC2=C1[CH:2]=C1N=[CH:1]N(C)C1=[CH:2]2
CN1C=NC2=C1C=CC1=C3C(=CC=C12)N=CN3C CN1C2=C3C=CC4=C(N=[CH:2]N4C)C3=CC=C2N=[CH:1]1
CN1C=NC2=C1C=CC1=C3C(=CC=C12)N=CN3C CN1C=NC2=C1C=CC1=C3C(=CC=C12)N=[CH:1]N3C
CN1C=NC2=C3C=CC4=C(C3=CC=C21)N(C)C=N4 CN1C2=C(C=CC3=C4N=CN([CH3:1])C4=CC=C32)N=[CH:2]1
CN1C=NC2=C3C=CC4=C(C3=CC=C21)N(C)C=N4 CN1C2=C(C=CC3=C4N=[CH:2]N([CH3:1])C4=CC=C32)N=[CH:2]1
CN1C=NC2=C3C=CC4=C(C3=CC=C21)N(C)C=N4 CN1C2=CC=C3C(=C2N=[CH:1]1)C=CC1=C3N(C)[CH:2]=N1
CN1C=NC2=C3C=CC4=C(C3=CC=C21)N(C)C=N4 CN1C=NC2=C1C1=CC=C3C(=C1C=C2)N=CN3[CH3:1]
CN1C=NC2=C3C=CC4=C(C3=CC=C21)N(C)C=N4 CN1C=NC2=C1C1=CC=C3C(=C1C=C2)N=[CH:1]N3C
CN1C=NC2=CC3=C(C=C21)N(C)C=N3 CN1C2=C(C=C3N=CN([CH3:1])C3=C2)N=[CH:2]1
CN1C=NC2=CC3=C(C=C21)N(C)C=N3 CN1C2=C(C=C3N=[CH:2]N([CH3:1])C3=C2)N=[CH:2]1
CN1C=NC2=CC3=C(C=C21)N(C)C=N3 CN1C2=[CH:2]C3=C(N=[CH:2]N3C)[CH:1]=C2N=[CH:2]1
CN1C=NC2=CC3=C(C=C21)N(C)C=N3 CN1C=NC2=C1C=C1C(=C2)N=CN1[CH3:1]
CN1C=NC2=CC3=C(C=C21)N(C)C=N3 CN1C=NC2=[CH:1]C3=C(C=C21)N(C)C=N3
CN1C=NC2=CC3=C(C=C21)N(C)C=N3 CN1C=NC2=[CH:1]C3=C(N(C)[CH:2]=N3)[CH:2]=C21
CN1C=NC2=CC3=C(C=C21)N=CN3C CN1C2=C(C=C3C(=C2)N=CN3[CH3:1])N=[CH:2]1
CN1C=NC2=CC3=C(C=C21)N=CN3C CN1C2=C(C=C3C(=C2)N=[CH:2]N3[CH3:1])N=[CH:2]1
CN1C=NC2=CC3=C(C=C21)N=CN3C CN1C2=C(N=[CH:2]1)[CH:2]=C1C(=[CH:1]2)N=[CH:2]N1C
CN1C=NC2=CC3=C(C=C21)N=CN3C CN1C2=CC3=C(C=C2N=[CH:1]1)N(C)[CH:2]=N3
CN1C=NC2=CC3=C(C=C21)N=CN3C CN1C=NC2=C1C=C1N=CN([CH3:1])C1=C2
CN1C=NC2=CC3=C(C=C21)N=CN3C CN1C=NC2=C1C=C1N=[CH:1]N(C)C1=C2
CN1C=NC2=CC3=C(C=C21)N=CN3C CN1C=NC2=C1[CH:1]=C1N=[CH:2]N(C)C1=[CH:2]2
CN1C=NC2=CC3=C(C=C21)N=CN3C CN1C=NC2=[CH:1]C3=C(C=C21)N=CN3C
CN1C=NN=C1 C1=NN=CN1[CH3:1]
CN1C=NN=C1 C1=NN=[CH:2]N1[CH3:1]
CN1C=NN=C1 CN1C=NN=[CH:1]1
CN1C=NN=C1 CN1[CH:1]=NN=[CH:2]1
CN1C=NN=C1 N1=[CH:2]N([CH3:1])[CH:2]=N1
CN1CC2=C(C1)OCCO2 C1COC2=C(CN([CH3:1])C2)O1
CN1CC2=C(C1)OCCO2 C1COC2=C(CN([CH3:1])[CH2:2]2)O1
CN1CC2=C(C1)OCCO2 C1COC2=C(O1)[CH2:2]N([CH3:1])[CH2:2]2
CN1CC2=C(C1)OCCO2 CN1CC2=C(OCCO2)[CH2:1]1
CN1CC2=C(C1)OCCO2 CN1CC2=C(OC[CH2:2]O2)[CH2:1]1
CN1CC2=C(C1)OCCO2 CN1CC2=C(O[CH2:2]CO2)[CH2:1]1
CN1CC2=C(C1)OCCO2 CN1CC2=C(O[CH2:2][CH2:2]O2)[CH2:1]1
CN1CC2=C(C1)OCCO2 CN1[CH2:1]C2=C(OCCO2)[CH2:2]1
CN1CC2=C(C=CC=C2)C1 CN1CC2=C(C1)[CH:1]=CC=C2
CN1CC2=C(C=CC=C2)C1 CN1CC2=C(C1)[CH:2]=CC=[CH:1]2
CN1CC2=C(C=CC=C2)C1 CN1[CH2:2]C2=C([CH:1]=CC=C2)[CH2:2]1
CN1CC2=CC=CC=C2C1 C1=CC=C2CN([CH3:1])CC2=C1
CN1CC2=CC=CC=C2C1 C1=C[CH:2]=C2C(=C1)[CH2:2]N([CH3:1])[CH2:2]2
CN1CC2=CC=CC=C2C1 C1=C[CH:2]=C2CN([CH3:1])CC2=C1
CN1CC2=CSC=C2C1 C1=C2CN([CH3:1])CC2=CS1
CN1CC2=CSC=C2C1 C1=C2CN([CH3:1])CC2=[CH:2]S1
CN1CC2=CSC=C2C1 C1C2=[CH:2]S[CH:2]=C2CN1[CH3:1]
CN1CC2=CSC=C2C1 CN1CC2=CS[CH:1]=C2C1
CN1CC2=CSC=C2C1 CN1CC2=[CH:1]S[CH:2]=C2C1
CN1N=C2C(F)=C3C4=C(SC=C4)C4=C(C=CS4)C3=C(F)C2=N1 CN1N=C2C(F)=C3C4=C(SC=C4)C4=C(C=[CH:1]S4)C3=C(F)C2=N1
CN1N=C2C(F)=C3C4=C(SC=C4)C4=C(C=CS4)C3=C(F)C2=N1 CN1N=C2C(F)=C3C4=C(S[CH:1]=C4)C4=C(C=[CH:2]S4)C3=C(F)C2=N1
CN1N=C2C(F)=C3C4=C(SC=C4)C4=C(C=CS4)C3=C(F)C2=N1 FC1=C2C3=C(SC=C3)C3=C(C=CS3)C2=C(F)C2=NN([CH3:1])N=C12
CN1N=C2C(F)=C3C4=C(SC=C4)C4=C(C=CS4)C3=C(F)C2=N1 FC1=C2C3=C(SC=C3)C3=C(C=[CH:2]S3)C2=C(F)C2=NN([CH3:1])N=C12
CN1N=C2C(F)=C3C4=C(SC=C4)C4=C(C=CS4)C3=C(F)C2=N1 FC1=C2C3=C(S[CH:2]=C3)C3=C(C=[CH:2]S3)C2=C(F)C2=NN([CH3:1])N=C12
CN1N=C2C3=C(SC=C3)C3=C(C=CS3)C2=N1 C1=CC2=C(S1)C1=C(C=CS1)C1=NN([CH3:1])N=C21
CN1N=C2C3=C(SC=C3)C3=C(C=CS3)C2=N1 C1=CC2=C(S1)C1=C(C=[CH:2]S1)C1=NN([CH3:1])N=C21
CN1N=C2C3=C(SC=C3)C3=C(C=CS3)C2=N1 C1=[CH:2]SC2=C1C1=NN([CH3:1])N=C1C1=C2S[CH:2]=C1
CN1N=C2C3=C(SC=C3)C3=C(C=CS3)C2=N1 CN1N=C2C3=C(SC=C3)C3=C(C=[CH:1]S3)C2=N1
CN1N=C2C3=C(SC=C3)C3=C(C=CS3)C2=N1 CN1N=C2C3=C(S[CH:1]=C3)C3=C(C=[CH:2]S3)C2=N1
CN1N=C2C=C3C(=CC2=N1)C1=C(SC=C1)C1=C3C=CS1 C1=C2C(=CC3=NN([CH3:1])N=C13)C1=C(S[CH:2]=C1)C1=C2C=[CH:2]S1
CN1N=C2C=C3C(=CC2=N1)C1=C(SC=C1)C1=C3C=CS1 C1=CC2=C(S1)C1=C(C=CS1)C1=CC3=NN([CH3:1])N=C3C=C12
CN1N=C2C=C3C(=CC2=N1)C1=C(SC=C1)C1=C3C=CS1 C1=CC2=C(S1)C1=C(C=[CH:2]S1)C1=CC3=NN([CH3:1])N=C3C=C12
CN1N=C2C=C3C(=CC2=N1)C1=C(SC=C1)C1=C3C=CS1 CN1N=C2C=C3C(=CC2=N1)C1=C(S[CH:1]=C1)C1=C3C=CS1
CN1N=C2C=C3C(=CC2=N1)C1=C(SC=C1)C1=C3C=CS1 CN1N=C2C=C3C(=CC2=N1)C1=C(S[CH:2]=C1)C1=C3C=[CH:1]S1
CNC CN[CH3:1]
CNC N([CH3:1])[CH3:2]
CO C[OH:1]
CO O[CH3:1]
CO [CH3:1][OH:2]
CO [OH:1][CH3:2]
COC CO[CH3:1]
COC O([CH3:1])[CH3:2]
COC(=O)C(F)(F)OC COC(=O)C(F)(F)O[CH3:1]
COC(=O)C(F)(F)OC COC(F)(F)C(=O)O[CH3:1]
COC(=O)C(F)(F)OC O=C(O[CH3:1])C(F)(F)O[CH3:2]
COC(=O)N(C)C CN(C(=O)O[CH3:2])[CH3:1]
COC(=O)N(C)C CN(C)C(=O)O[CH3:1]
COC(=O)N(C)C COC(=O)N(C)[CH3:1]
COC(=O)[SiH3] COC(=O)[SiH3:1]
COC(=O)[SiH3] O=C(O[CH3:1])[SiH3:2]
COC(=O)[SiH3] O=C([SiH3])O[CH3:1]
COC(C)=O CC(=O)O[CH3:1]
COC(C)=O COC(=O)[CH3:1]
COC(C)=O O=C(O[CH3:1])[CH3:2]
COC(C)=O O=C(O[CH3:2])[CH3:1]
COC(F)(F)C(F)(F)F COC(F)(F)C(F)(F)[F:1]
COC(F)(F)C(F)(F)F FC(F)(F)C(F)(F)O[CH3:1]
COC(F)(F)C(F)(F)F FC(F)(O[CH3:2])C(F)(F)[F:1]
COC(F)(F)F COC(F)(F)[F:1]
COC(F)(F)F FC(F)(F)O[CH3:1]
COC(F)(F)F FC(F)(O[CH3:2])[F:1]
COC(N)=O COC(=O)[NH2:1]
COC(N)=O NC(=O)O[CH3:1]
COC(N)=O O=C(O[CH3:1])[NH2:2]
COCC(F)(F)F COCC(F)(F)[F:1]
COCC(F)(F)F FC(F)(CO[CH3:2])[F:1]
COCC(F)(F)F FC(F)(F)CO[CH3:1]
COCF FCO[CH3:1]
CO[SiH3] CO[SiH3:1]
CO[SiH3] O([CH3:1])[SiH3:2]
CO[SiH3] [SiH3]O[CH3:1]
CP C[PH2:1]
CP P[CH3:1]
CP [CH3:1][PH2:2]
CP [PH2:1][CH3:2]
CS C[SH:1]
CS S[CH3:1]
CS [CH3:1][SH:2]
CS [SH:1][CH3:2]
C[SiH3] C[SiH3:1]
C[SiH3] [CH3:1][SiH3:2]
C[SiH3] [SiH3:1][CH3:2]
C[SiH3] [SiH3][CH3:1]
C[SiH]1C(=O)C2=C(C=C3C(=O)NC(=O)C3=C2)C1=O C[SiH:1]1C(=O)C2=C(C1=O)[CH:2]=C1C(=O)[NH:2]C(=O)C1=[CH:2]2
C[SiH]1C(=O)C2=C(C=C3C(=O)NC(=O)C3=C2)C1=O C[SiH:1]1C(=O)C2=C(C=C3C(=O)NC(=O)C3=C2)C1=O
C[SiH]1C(=O)C2=C(C=C3C(=O)NC(=O)C3=C2)C1=O C[SiH:2]1C(=O)C2=C(C1=O)[CH:1]=C1C(=O)[NH:2]C(=O)C1=C2
C[SiH]1C(=O)C2=C(C=C3C(=O)NC(=O)C3=C2)C1=O C[SiH:2]1C(=O)C2=C(C1=O)[CH:2]=C1C(=O)[NH:1]C(=O)C1=C2
C[SiH]1C(=O)C2=C(C=C3C(=O)NC(=O)C3=C2)C1=O C[SiH:2]1C(=O)C2=C(C1=O)[CH:2]=C1C(=O)[NH:2]C(=O)C1=[CH:1]2
C[SiH]1C(=O)C2=C(C=C3C(=O)NC(=O)C3=C2)C1=O C[SiH:2]1C(=O)C2=C(C=C3C(=O)[NH:1]C(=O)C3=C2)C1=O
C[SiH]1C(=O)C2=C(C=C3C(=O)NC(=O)C3=C2)C1=O C[SiH]1C(=O)C2=C(C1=O)[CH:1]=C1C(=O)NC(=O)C1=C2
C[SiH]1C(=O)C2=C(C=C3C(=O)NC(=O)C3=C2)C1=O C[SiH]1C(=O)C2=C(C=C3C(=O)[NH:1]C(=O)C3=C2)C1=O
C[SiH]1C(=O)C2=CC3=C(C=C2C1=O)C(=O)NC3=O C[SiH:1]1C(=O)C2=CC3=C(C(=O)[NH:2]C3=O)[CH:2]=C2C1=O
C[SiH]1C(=O)C2=CC3=C(C=C2C1=O)C(=O)NC3=O C[SiH:1]1C(=O)C2=CC3=C(C=C2C1=O)C(=O)NC3=O
C[SiH]1C(=O)C2=CC3=C(C=C2C1=O)C(=O)NC3=O C[SiH:1]1C(=O)C2=CC3=C(C=C2C1=O)C(=O)[NH:2]C3=O
C[SiH]1C(=O)C2=CC3=C(C=C2C1=O)C(=O)NC3=O C[SiH:2]1C(=O)C2=[CH:2]C3=C(C(=O)[NH:1]C3=O)[CH:2]=C2C1=O
C[SiH]1C(=O)C2=CC3=C(C=C2C1=O)C(=O)NC3=O C[SiH]1C(=O)C2=CC3=C(C=C2C1=O)C(=O)[NH:1]C3=O
C[SiH]1C(=O)C2=CSC=C2C1=O C[SiH:1]1C(=O)C2=CSC=C2C1=O
C[SiH]1C(=O)C2=CSC=C2C1=O C[SiH:1]1C(=O)C2=CS[CH:2]=C2C1=O
C[SiH]1C(=O)C2=CSC=C2C1=O C[SiH:1]1C(=O)C2=[CH:2]S[CH:2]=C2C1=O
C[SiH]1C(=O)C2=CSC=C2C1=O C[SiH:2]1C(=O)C2=CS[CH:1]=C2C1=O
C[SiH]1C(=O)C2=CSC=C2C1=O C[SiH:2]1C(=O)C2=[CH:1]S[CH:2]=C2C1=O
C[SiH]1C(=O)C2=CSC=C2C1=O C[SiH]1C(=O)C2=CS[CH:1]=C2C1=O
C[SiH]1C(=O)C2=C[NH]C=C2C1=O C[SiH:1]1C(=O)C2=C[NH:2]C=C2C1=O
C[SiH]1C(=O)C2=C[NH]C=C2C1=O C[SiH:1]1C(=O)C2=C[NH:2][CH:2]=C2C1=O
C[SiH]1C(=O)C2=C[NH]C=C2C1=O C[SiH:1]1C(=O)C2=C[NH]C=C2C1=O
C[SiH]1C(=O)C2=C[NH]C=C2C1=O C[SiH:1]1C(=O)C2=[CH:2][NH:2][CH:2]=C2C1=O
C[SiH]1C(=O)C2=C[NH]C=C2C1=O C[SiH:2]1C(=O)C2=C[NH:1]C=C2C1=O
C[SiH]1C(=O)C2=C[NH]C=C2C1=O C[SiH:2]1C(=O)C2=C[NH:1][CH:2]=C2C1=O
C[SiH]1C(=O)C2=C[NH]C=C2C1=O C[SiH:2]1C(=O)C2=C[NH:2][CH:1]=C2C1=O
C[SiH]1C(=O)C2=C[NH]C=C2C1=O C[SiH:2]1C(=O)C2=[CH:1][NH:2][CH:2]=C2C1=O
